#Number of Samples: 5
#Total Number of Reads: 1275830
#S1	flua.kraken2_kreport.txt
#S2	sample2.kraken2_kreport.txt
#S3	measle.kraken2_kreport.txt
#S4	flub.kraken2_kreport.txt
#S5	sample1.kraken2_kreport.txt
#perc	tot_all	tot_lvl	1_all	1_lvl	2_all	2_lvl	3_all	3_lvl	4_all	4_lvl	5_all	5_lvl	lvl_type	taxid	name
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S2	395492	                        Rhizobium leguminosarum bv. trifolii WSM2304
0.0001	1	1	0	0	0	0	0	0	1	1	0	0	S	158891	                    Rhizobium indigoferae
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2081791	                    Rhizobium ruizarguesonis
0.1707	2178	14	0	0	0	0	2178	14	0	0	0	0	G	357	                  Agrobacterium
0.1568	2001	2001	0	0	0	0	2001	2001	0	0	0	0	S	1972867	                    Agrobacterium rosae
0.0067	85	85	0	0	0	0	85	85	0	0	0	0	S	648995	                    Agrobacterium pusense
0.0058	74	5	0	0	0	0	74	5	0	0	0	0	G1	1183400	                    Agrobacterium tumefaciens complex
0.0054	69	69	0	0	0	0	69	69	0	0	0	0	S	358	                      Agrobacterium tumefaciens
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2792015	                    Agrobacterium leguminum
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	2632611	                    unclassified Agrobacterium
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2969528	                      Agrobacterium sp. El2ro-1b
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1585697	                    Agrobacterium arsenijevicii
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	28099	                    Agrobacterium rubi
0.0005	7	0	0	0	0	0	7	0	0	0	0	0	G	1612611	                  Pararhizobium
0.0005	7	7	0	0	0	0	7	7	0	0	0	0	S	1395951	                    Pararhizobium gei
0.0032	41	0	0	0	0	0	41	0	0	0	0	0	G	3070965	                Aliirhizobium
0.0032	41	41	0	0	0	0	41	41	0	0	0	0	S	2926709	                  Aliirhizobium terrae
0.0024	30	0	0	0	0	0	30	0	0	0	0	0	F1	227292	                Sinorhizobium/Ensifer group
0.0024	30	0	0	0	0	0	30	0	0	0	0	0	G	28105	                  Sinorhizobium
0.0021	27	0	0	0	0	0	27	0	0	0	0	0	G1	2613772	                    unclassified Sinorhizobium
0.0021	27	27	0	0	0	0	27	27	0	0	0	0	S	430451	                      Sinorhizobium sp. M14
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	S	194963	                    Sinorhizobium americanum
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S1	1408224	                      Sinorhizobium americanum CCGM7
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	663276	                    Sinorhizobium fredii group
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	S	380	                      Sinorhizobium fredii
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S1	394	                        Sinorhizobium fredii NGR234
0.0003	4	0	0	0	0	0	4	0	0	0	0	0	G	323620	                Shinella
0.0003	4	2	0	0	0	0	4	2	0	0	0	0	G1	2643062	                  unclassified Shinella
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	879274	                    Shinella sp. HZN7
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	G	2853332	                Peteryoungia
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	1813451	                  Peteryoungia desertarenae
0.0440	561	0	0	0	0	0	561	0	0	0	0	0	F	69277	              Phyllobacteriaceae
0.0330	421	1	0	0	0	0	421	1	0	0	0	0	G	68287	                Mesorhizobium
0.0236	301	87	0	0	0	0	301	87	0	0	0	0	G1	325217	                  unclassified Mesorhizobium
0.0112	143	143	0	0	0	0	143	143	0	0	0	0	S	2493673	                    Mesorhizobium sp. M1B.F.Ca.ET.045.04.1.1
0.0045	57	57	0	0	0	0	57	57	0	0	0	0	S	2744518	                    Mesorhizobium sp. 131-2-1
0.0003	4	4	0	0	0	0	4	4	0	0	0	0	S	2865838	                    Mesorhizobium sp. AR07
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2493669	                    Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2865837	                    Mesorhizobium sp. AR02
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2082387	                    Mesorhizobium sp. Pch-S
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2865839	                    Mesorhizobium sp. AR10
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2744515	                    Mesorhizobium sp. 113-1-2
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2654248	                    Mesorhizobium sp. INR15
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2589967	                    Mesorhizobium sp. B2-1-8
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2777475	                    Mesorhizobium sp. J8
0.0092	117	117	0	0	0	0	117	117	0	0	0	0	S	43617	                  Mesorhizobium mediterraneum
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	S	71433	                  Mesorhizobium amorphae
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S1	1082933	                    Mesorhizobium amorphae CCNWGS0123
0.0100	128	0	0	0	0	0	128	0	0	0	0	0	G	3143704	                Terribium
0.0100	128	128	0	0	0	0	128	128	0	0	0	0	S	2725666	                  Terribium terrae
0.0007	9	0	0	0	0	0	9	0	0	0	0	0	G	245876	                Nitratireductor
0.0004	5	5	0	0	0	0	5	5	0	0	0	0	S	2599600	                  Nitratireductor mangrovi
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	2267699	                  Nitratireductor thuwali
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	889300	                  Nitratireductor aquimarinus
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	2911176	                Aquibium
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1670800	                  Aquibium oceanicum
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	675281	                  Aquibium microcysteis
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	28100	                Phyllobacterium
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1867719	                  Phyllobacterium zundukense
0.0158	202	0	0	0	0	0	202	0	0	0	0	0	F	45404	              Beijerinckiaceae
0.0158	202	1	0	0	0	0	202	1	0	0	0	0	G	120652	                Methylocella
0.0158	201	0	0	0	0	0	201	0	0	0	0	0	S	199596	                  Methylocella silvestris
0.0158	201	201	0	0	0	0	201	201	0	0	0	0	S1	395965	                    Methylocella silvestris BL2
0.0154	196	0	0	0	0	0	196	0	0	0	0	0	F	2831100	              Boseaceae
0.0154	196	25	0	0	0	0	196	25	0	0	0	0	G	85413	                Bosea
0.0107	137	23	0	0	0	0	137	23	0	0	0	0	G1	2653178	                  unclassified Bosea (in: a-proteobacteria)
0.0053	67	67	0	0	0	0	67	67	0	0	0	0	S	1867715	                    Bosea sp. Tri-49
0.0013	16	16	0	0	0	0	16	16	0	0	0	0	S	2015316	                    Bosea sp. AS-1
0.0012	15	15	0	0	0	0	15	15	0	0	0	0	S	2020412	                    Bosea sp. ANAM02
0.0005	7	7	0	0	0	0	7	7	0	0	0	0	S	2599640	                    Bosea sp. F3-2
0.0005	6	6	0	0	0	0	6	6	0	0	0	0	S	2969621	                    Bosea sp. NBC_00550
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	1871050	                    Bosea sp. (in: a-proteobacteria)
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3350165	                    Bosea sp. UC22_33
0.0020	26	26	0	0	0	0	26	26	0	0	0	0	S	151416	                  Bosea vestrisii
0.0003	4	4	0	0	0	0	4	4	0	0	0	0	S	3068632	                  Bosea beijingensis
0.0003	4	4	0	0	0	0	4	4	0	0	0	0	S	1526658	                  Bosea vaviloviae
0.0132	169	0	0	0	0	0	169	0	0	0	0	0	F	2831106	              Devosiaceae
0.0129	164	0	0	0	0	0	164	0	0	0	0	0	G	46913	                Devosia
0.0129	164	0	0	0	0	0	164	0	0	0	0	0	G1	196773	                  unclassified Devosia
0.0080	102	102	0	0	0	0	102	102	0	0	0	0	S	2806348	                    Devosia sp. SL43
0.0048	61	61	0	0	0	0	61	61	0	0	0	0	S	2976459	                    Devosia sp. SD17-2
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3017325	                    Devosia sp. YIM 151766
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	G	1573407	                Paradevosia
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	1447062	                  Paradevosia tibetensis
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	3064792	                Mariluticola
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2909283	                  Mariluticola halotolerans
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	1082930	                Pelagibacterium
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	2623280	                  unclassified Pelagibacterium
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1881069	                    Pelagibacterium sp. H642
0.0117	149	0	0	0	0	0	149	0	0	0	0	0	F	255475	              Aurantimonadaceae
0.0113	144	0	0	0	0	0	144	0	0	0	0	0	G	414371	                Aureimonas
0.0111	141	141	0	0	0	0	141	141	0	0	0	0	S	2758041	                  Aureimonas mangrovi
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G1	2615206	                  unclassified Aureimonas
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2826993	                    Aureimonas sp. SA4125
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1349819	                    Aureimonas sp. AU20
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1166078	                  Aureimonas phyllosphaerae
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	G	1775688	                Jiella
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	2986949	                  Jiella pelagia
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	182269	                Aurantimonas
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G1	2638230	                  unclassified Aurantimonas
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2906072	                    Aurantimonas sp. HBX-1
0.0085	109	0	0	0	0	0	109	0	0	0	0	0	F	31993	              Methylocystaceae
0.0078	100	1	0	0	0	0	100	1	0	0	0	0	G	133	                Methylocystis
0.0038	49	0	0	0	0	0	49	0	0	0	0	0	G1	2625913	                  unclassified Methylocystis
0.0038	49	49	0	0	0	0	49	49	0	0	0	0	S	2654282	                    Methylocystis sp. MJC1
0.0025	32	32	0	0	0	0	32	32	0	0	0	0	S	2885079	                  Methylocystis iwaonis
0.0013	17	17	0	0	0	0	17	17	0	0	0	0	S	134	                  Methylocystis parvus
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	173366	                  Methylocystis rosea
0.0007	9	0	0	0	0	0	9	0	0	0	0	0	G	425	                Methylosinus
0.0007	9	0	0	0	0	0	9	0	0	0	0	0	G1	2624500	                  unclassified Methylosinus
0.0007	9	9	0	0	0	0	9	9	0	0	0	0	S	2699395	                    Methylosinus sp. C49
0.0029	37	0	0	0	0	0	37	0	0	0	0	0	F	2831090	              Blastochloridaceae
0.0029	37	37	0	0	0	0	37	37	0	0	0	0	G	59282	                Blastochloris
0.0024	30	0	0	0	0	0	30	0	0	0	0	0	F	2843305	              Phreatobacteraceae
0.0024	30	0	0	0	0	0	30	0	0	0	0	0	G	1632780	                Phreatobacter
0.0021	27	27	0	0	0	0	27	27	0	0	0	0	S	1868589	                  Phreatobacter cathodiphilus
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	1940610	                  Phreatobacter stygius
0.0019	24	0	0	0	0	0	24	0	0	0	0	0	F	2723775	              Lichenihabitantaceae
0.0019	24	24	0	0	0	0	24	24	0	0	0	0	G	2723776	                Lichenihabitans
0.0009	12	0	0	0	0	0	12	0	0	0	0	0	F	2843308	              Pleomorphomonadaceae
0.0009	12	0	0	0	0	0	12	0	0	0	0	0	G	261933	                Pleomorphomonas
0.0009	11	0	0	0	0	0	11	0	0	0	0	0	G1	2627136	                  unclassified Pleomorphomonas
0.0009	11	11	0	0	0	0	11	11	0	0	0	0	S	3239306	                    Pleomorphomonas sp. PLEO
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	442120	                  environmental samples
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	442121	                    uncultured Pleomorphomonas sp.
0.0005	7	0	0	0	0	0	7	0	0	0	0	0	F	335928	              Xanthobacteraceae
0.0005	6	0	0	0	0	0	6	0	0	0	0	0	G	99	                Ancylobacter
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	G1	2626613	                  unclassified Ancylobacter
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	1850374	                    Ancylobacter sp. TS-1
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3039801	                    Ancylobacter sp. WKF20
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	1745854	                  Ancylobacter pratisalsi
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	279	                Xanthobacter
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	280	                  Xanthobacter autotrophicus
0.0004	5	0	0	0	0	0	5	0	0	0	0	0	F	3149309	              Methylopilaceae
0.0004	5	0	0	0	0	0	5	0	0	0	0	0	G	2041902	                Chenggangzhangella
0.0004	5	5	0	0	0	0	5	5	0	0	0	0	S	1437009	                  Chenggangzhangella methanolivorans
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	F	118882	              Brucellaceae
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	F1	2826938	                Brucella/Ochrobactrum group
0.0002	3	2	0	0	0	0	3	2	0	0	0	0	G	234	                  Brucella
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	29459	                    Brucella melitensis
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	F	772	              Bartonellaceae
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	G	773	                Bartonella
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	2267275	                  Bartonella krasnovii
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	F	45401	              Hyphomicrobiaceae
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	G	1484898	                Methyloceanibacter
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	1068	                Rhodomicrobium
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2498452	                  Rhodomicrobium lacus
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	81	                Hyphomicrobium
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	S	1427356	                  Hyphomicrobium nitrativorans
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S1	1029756	                    Hyphomicrobium nitrativorans NL23
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	F	2821832	              Stappiaceae
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	152161	                Stappia
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	538381	                  Stappia indica
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	F	2829814	              Ahrensiaceae
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	G	1915401	                Roseitalea
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	S	1852022	                  Roseitalea porphyridii
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	O1	119042	              Hyphomicrobiales incertae sedis
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	2874214	                Terrihabitans
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	708113	                  Terrihabitans soli
0.7598	9694	134	0	0	0	0	9694	134	0	0	0	0	O	204457	            Sphingomonadales
0.7247	9246	306	0	0	0	0	9246	306	0	0	0	0	F	41297	              Sphingomonadaceae
0.3567	4551	202	0	0	0	0	4551	202	0	0	0	0	G	13687	                Sphingomonas
0.1543	1969	197	0	0	0	0	1969	197	0	0	0	0	G1	196159	                  unclassified Sphingomonas
0.0623	795	795	0	0	0	0	795	795	0	0	0	0	S	2596913	                    Sphingomonas sp. NBWT7
0.0604	771	771	0	0	0	0	771	771	0	0	0	0	S	2219696	                    Sphingomonas sp. FARSPH
0.0061	78	78	0	0	0	0	78	78	0	0	0	0	S	1961362	                    Sphingomonas sp. NIC1
0.0026	33	33	0	0	0	0	33	33	0	0	0	0	S	3389970	                    Sphingomonas sp. GlSt437
0.0026	33	33	0	0	0	0	33	33	0	0	0	0	S	2714942	                    Sphingomonas sp. HDW15A
0.0015	19	19	0	0	0	0	19	19	0	0	0	0	S	3095341	                    Sphingomonas sp. LY29
0.0012	15	15	0	0	0	0	15	15	0	0	0	0	S	3014784	                    Sphingomonas sp. NIBR02145
0.0007	9	9	0	0	0	0	9	9	0	0	0	0	S	2950605	                    Sphingomonas sp. QA11
0.0006	8	8	0	0	0	0	8	8	0	0	0	0	S	1517551	                    Sphingomonas sp. HMP6
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2735134	                    Sphingomonas sp. AP4-R1
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	304378	                    Sphingomonas sp. IC081
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2968057	                    Sphingomonas sp. NY01
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2991074	                    Sphingomonas sp. S1-29
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3114300	                    Sphingomonas sp. M1-B02
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2653203	                    Sphingomonas sp. CL5.1
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2942996	                    Sphingomonas sp. KRR8
0.1002	1278	1278	0	0	0	0	1278	1278	0	0	0	0	S	68569	                  Sphingomonas leidyi
0.0254	324	324	0	0	0	0	324	324	0	0	0	0	S	13689	                  Sphingomonas paucimobilis
0.0253	323	323	0	0	0	0	323	323	0	0	0	0	S	2681549	                  Sphingomonas profundi
0.0163	208	208	0	0	0	0	208	208	0	0	0	0	S	152682	                  Sphingomonas melonis
0.0071	91	91	0	0	0	0	91	91	0	0	0	0	S	1609977	                  Sphingomonas hengshuiensis
0.0020	25	25	0	0	0	0	25	25	0	0	0	0	S	2599297	                  Sphingomonas suaedae
0.0016	20	20	0	0	0	0	20	20	0	0	0	0	S	1813879	                  Sphingomonas panacisoli
0.0015	19	19	0	0	0	0	19	19	0	0	0	0	S	563996	                  Sphingomonas hankookensis
0.0015	19	19	0	0	0	0	19	19	0	0	0	0	S	2972485	                  Sphingomonas endolithica
0.0011	14	14	0	0	0	0	14	14	0	0	0	0	S	2899123	                  Sphingomonas cannabina
0.0011	14	14	0	0	0	0	14	14	0	0	0	0	S	2762591	                  Sphingomonas albertensis
0.0007	9	9	0	0	0	0	9	9	0	0	0	0	S	2759526	                  Sphingomonas aliaeris
0.0006	8	8	0	0	0	0	8	8	0	0	0	0	S	185951	                  Sphingomonas aerolata
0.0003	4	4	0	0	0	0	4	4	0	0	0	0	S	1166323	                  Sphingomonas carotinifaciens
0.0003	4	4	0	0	0	0	4	4	0	0	0	0	S	1560345	                  Sphingomonas panacis
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	363835	                  Sphingomonas ginsengisoli (ex An et al. 2013)
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	1327635	                  Sphingomonas psychrotolerans
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2714944	                  Sphingomonas sinipercae
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	1549858	                  Sphingomonas taxi
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2949093	                  Sphingomonas donggukensis
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2714943	                  Sphingomonas piscis
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	33051	                  Sphingomonas sanguinis
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	424800	                  Sphingomonas insulae
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2918765	                  Sphingomonas qomolangmaensis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2071607	                  Sphingomonas rhizophila
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1813468	                  Sphingomonas naphthae
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2938948	                  Sphingomonas glaciei
0.1644	2097	77	0	0	0	0	2097	77	0	0	0	0	G	165695	                Sphingobium
0.1271	1622	1622	0	0	0	0	1622	1622	0	0	0	0	S	13690	                  Sphingobium yanoikuyae
0.0288	367	13	0	0	0	0	367	13	0	0	0	0	G1	2611147	                  unclassified Sphingobium
0.0194	247	247	0	0	0	0	247	247	0	0	0	0	S	2082188	                    Sphingobium sp. YG1
0.0052	66	66	0	0	0	0	66	66	0	0	0	0	S	2733867	                    Sphingobium sp. KCTC 72723
0.0016	21	21	0	0	0	0	21	21	0	0	0	0	S	2979467	                    Sphingobium sp. WTD-1
0.0010	13	13	0	0	0	0	13	13	0	0	0	0	S	3038927	                    Sphingobium sp. V4
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	627192	                    Sphingobium sp. SYK-6
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	1843368	                    Sphingobium sp. RAC03
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1855519	                    Sphingobium sp. EP60837
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1315974	                    Sphingobium sp. TKS
0.0024	31	31	0	0	0	0	31	31	0	0	0	0	S	1332080	                  Sphingobium baderi
0.1601	2042	42	0	0	0	0	2042	42	0	0	0	0	G	165696	                Novosphingobium
0.1482	1891	118	0	0	0	0	1891	118	0	0	0	0	G1	2644732	                  unclassified Novosphingobium
0.1101	1405	1405	0	0	0	0	1405	1405	0	0	0	0	S	3079861	                    Novosphingobium sp. ZN18A2
0.0205	261	261	0	0	0	0	261	261	0	0	0	0	S	3025670	                    Novosphingobium sp. KACC 22771
0.0034	44	44	0	0	0	0	44	44	0	0	0	0	S	3127640	                    Novosphingobium sp. BL-8H
0.0018	23	23	0	0	0	0	23	23	0	0	0	0	S	2571749	                    Novosphingobium sp. EMRT-2
0.0013	16	16	0	0	0	0	16	16	0	0	0	0	S	2780074	                    Novosphingobium sp. ES2-1
0.0009	12	12	0	0	0	0	12	12	0	0	0	0	S	702113	                    Novosphingobium sp. PP1Y
0.0006	8	8	0	0	0	0	8	8	0	0	0	0	S	3349877	                    Novosphingobium sp. BL-52-GroH
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	2675225	                    Novosphingobium sp. Gsoil 351
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2025349	                    Novosphingobium sp. 9
0.0064	82	82	0	0	0	0	82	82	0	0	0	0	S	2282397	                  Novosphingobium humi
0.0015	19	19	0	0	0	0	19	19	0	0	0	0	S	2728851	                  Novosphingobium olei
0.0003	4	0	0	0	0	0	4	0	0	0	0	0	S	48935	                  Novosphingobium aromaticivorans
0.0003	4	4	0	0	0	0	4	4	0	0	0	0	S1	279238	                    Novosphingobium aromaticivorans DSM 12444
0.0003	4	4	0	0	0	0	4	4	0	0	0	0	S	13688	                  Novosphingobium capsulatum
0.0080	102	0	0	0	0	0	102	0	0	0	0	0	G	2676233	                Sphingosinithalassobacter
0.0079	101	101	0	0	0	0	101	101	0	0	0	0	S	2711215	                  Sphingosinithalassobacter tenebrarum
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	2676235	                  unclassified Sphingosinithalassobacter
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2762748	                    Sphingosinithalassobacter sp. CS137
0.0072	92	77	0	0	0	0	92	77	0	0	0	0	G	165697	                Sphingopyxis
0.0010	13	1	0	0	0	0	13	1	0	0	0	0	G1	2614943	                  unclassified Sphingopyxis
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	2486273	                    Sphingopyxis sp. OPL5
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	1357916	                    Sphingopyxis sp. QXT-31
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	292913	                    Sphingopyxis sp. 113P3
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2968500	                    Sphingopyxis sp. DBS4
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2830667	                    Sphingopyxis sp. USTB-05
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1874061	                    Sphingopyxis sp. EG6
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1866325	                    Sphingopyxis sp. MG
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2054227	                  Sphingopyxis lindanitolerans
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	S	117207	                  Sphingopyxis alaskensis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S1	317655	                    Sphingopyxis alaskensis RB2256
0.0024	31	0	0	0	0	0	31	0	0	0	0	0	G	150203	                Blastomonas
0.0024	31	31	0	0	0	0	31	31	0	0	0	0	S	1550728	                  Blastomonas fulva
0.0015	19	0	0	0	0	0	19	0	0	0	0	0	G	2823232	                Allosphingosinicella
0.0015	19	19	0	0	0	0	19	19	0	0	0	0	S	941907	                  Allosphingosinicella indica
0.0003	4	0	0	0	0	0	4	0	0	0	0	0	G	1649486	                Rhizorhabdus
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2711156	                  Rhizorhabdus phycosphaerae
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	160791	                  Rhizorhabdus wittichii
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	1434046	                Sphingorhabdus
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	2614947	                  unclassified Sphingorhabdus
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1806885	                    Sphingorhabdus sp. M41
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	1124625	                Stakelama
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3075605	                  Stakelama saccharophila
0.0245	313	17	0	0	0	0	313	17	0	0	0	0	F	335929	              Erythrobacteraceae
0.0109	139	0	0	0	0	0	139	0	0	0	0	0	G	2827482	                Caenibius
0.0109	139	0	0	0	0	0	139	0	0	0	0	0	S	169176	                  Caenibius tardaugens
